CIRI2-N-averag,DCC-N-averag,,CIRI2-P-averag,DCC-P-averag,,CIRI2-T-averag,DCC-T-averag
43.83333333,36.66939891,,10.93333333,6.3,,,
22.83333333,16.60382514,,2.433333333,1.9,,,
2.433333333,2.302185792,,1.7,1.8,,,
38.3,33.1852459,,4.7,3.8,,,
5.866666667,4.506010929,,2.466666667,2,,,
4.866666667,3.883060109,,5.566666667,4.3,,,
12.46666667,11.02404372,,1.566666667,1.566666667,,,
6.6,4.436065574,,5.433333333,3.9,,,
3.466666667,2.794535519,,40.76666667,31.73333333,,,
6.166666667,5.93715847,,3.433333333,2.533333333,,,
6.333333333,5.464480874,,1.666666667,1.566666667,,,
23.83333333,19.66939891,,3.333333333,2.166666667,,,
2.666666667,2.289617486,,5.066666667,3.366666667,,,
13.53333333,11.81202186,,5,4,,,
1.866666667,1.735519126,,5.166666667,4.6,,,
3,2.672131148,,4,2.333333333,,,
1.966666667,1.769945355,,2.366666667,2.433333333,,,
7.133333333,5.98579235,,12.7,6.566666667,,,
10.9,9.52295082,,1.933333333,1.666666667,,,
2.066666667,1.886338798,,21.06666667,8.266666667,,,
2.3,2.201639344,,15.56666667,9.733333333,,,
12.06666667,10.03387978,,7.566666667,6.266666667,,,
21.8,15.98032787,,15.26666667,12.26666667,,,
10.43333333,9.007103825,,5,3.3,,,
6.3,5.447540984,,4.9,1.966666667,,,
12.33333333,11.7431694,,3.1,2.9,,,
1.8,1.701639344,,3.133333333,2.4,,,
2.766666667,2.520765027,,14.83333333,11.36666667,,,
2.1,1.985245902,,4.933333333,3.6,,,
9.1,7.493442623,,4.166666667,2.366666667,,,
3.2,2.970491803,,1.866666667,1.766666667,,,
9.966666667,6.950273224,,12.86666667,9.666666667,,,
2.533333333,2.189071038,,2.2,2.033333333,,,
2.566666667,2.435519126,,2.8,2,,,
10.03333333,6.557923497,,4.5,2.233333333,,,
2.4,2.02295082,,6.366666667,4.366666667,,,
6.633333333,5.813661202,,6.5,4.066666667,,,
6.333333333,4.267759563,,5.5,4.3,,,
3.633333333,3.207103825,,4.533333333,3.633333333,,,
2.6,2.272131148,,3.866666667,2.6,,,
7.633333333,6.469398907,,1.9,1.633333333,,,
9.333333333,7.398907104,,2.366666667,2.033333333,,,
4.7,4.142622951,,13.53333333,8.666666667,,,
2.7,2.568852459,,4.833333333,4.066666667,,,
4,3.557377049,,8.4,6.166666667,,,
3.8,3.373770492,,40,25.06666667,,,
3.9,3.162295082,,4.766666667,4.033333333,,,
6.066666667,5.197814208,,9.6,6.5,,,
10.76666667,9.176502732,,3.366666667,2.633333333,,,
2.533333333,2.189071038,,5.466666667,2.666666667,,,
1.9,1.801639344,,2.266666667,1.866666667,,,
2.9,2.621311475,,3.5,2.3,,,
1.766666667,1.651912568,,6.9,3.5,,,
2.4,2.055737705,,7.7,6.1,,,
2.7,2.32295082,,11.1,8.133333333,,,
4.033333333,3.623497268,,2.966666667,2.3,,,
3.533333333,3.189071038,,10.7,7.866666667,,,
5.066666667,4.591256831,,3.5,2.9,,,
13.3,9.218032787,,4,2.666666667,,,
3,2.721311475,,7.433333333,4.4,,,
3.6,3.419672131,,2.133333333,1.733333333,,,
7.6,6.53442623,,13.23333333,7.366666667,,,
27.8,19.24262295,,2.766666667,1.966666667,,,
16.9,14.47377049,,3.6,3.333333333,,,
2.533333333,2.336612022,,6.333333333,5.066666667,,,
4,3.655737705,,13.53333333,7.9,,,
6.2,5.347540984,,12.56666667,7.6,,,
13.23333333,10.69234973,,3.9,3.366666667,,,
7.166666667,6.101092896,,6.533333333,4.866666667,,,
3.266666667,2.692896175,,2.033333333,1.633333333,,,
4.6,3.436065574,,5.2,3.833333333,,,
5,4.245901639,,3.166666667,2.833333333,,,
5.566666667,3.910928962,,3.066666667,2.5,,,
5.166666667,4.346994536,,2.766666667,2.733333333,,,
2.366666667,2.104371585,,14.23333333,9.466666667,,,
21.93333333,16.68743169,,2.766666667,2.266666667,,,
3.433333333,3.023497268,,4.5,3.2,,,
3.366666667,2.792896175,,2.966666667,2.566666667,,,
9.933333333,8.441530055,,9.7,6.9,,,
2.033333333,2.000546448,,7.866666667,5,,,
2.466666667,2.155191257,,5.3,3.066666667,,,
5.166666667,3.642076503,,3.633333333,3.133333333,,,
5.9,5.27704918,,6.433333333,5.333333333,,,
3.666666667,3.109289617,,4.466666667,3.366666667,,,
3.8,3.095081967,,8.2,5.833333333,,,
7.9,6.555737705,,2.6,2.466666667,,,
2.066666667,1.869945355,,14.6,3.833333333,,,
3.266666667,2.873224044,,3.333333333,2.3,,,
2.066666667,1.935519126,,4.233333333,2.466666667,,,
5.7,4.781967213,,2.466666667,1.966666667,,,
4.833333333,4.112021858,,2.2,1.933333333,,,
3,2.803278689,,1.7,1.533333333,,,
2.233333333,2.134972678,,5.8,4.066666667,,,
3.4,3.203278689,,3.7,2.9,,,
5.5,4.155737705,,2.833333333,2.266666667,,,
2.666666667,2.338797814,,3.566666667,2.7,,,
5.9,5.031147541,,9.533333333,6.433333333,,,
2.5,2.221311475,,13.66666667,10.43333333,,,
1.466666667,1.532240437,,27.1,12.56666667,,,
4.233333333,3.577595628,,26.7,6.133333333,,,
2.666666667,2.387978142,,3.766666667,2.3,,,
4.333333333,3.759562842,,4.266666667,2.333333333,,,
2.8,2.554098361,,2.166666667,1.666666667,,,
3.933333333,3.605464481,,17.83333333,13.03333333,,,
2,1.983606557,,3.666666667,2.966666667,,,
9.333333333,7.546448087,,1.833333333,1.633333333,,,
13,10.1147541,,6.066666667,4.4,,,
3.566666667,2.861748634,,13.83333333,12.26666667,,,
1.733333333,1.733333333,,15.9,11.23333333,,,
4.8,4.013114754,,3.2,3.033333333,,,
3.466666667,2.86010929,,7.033333333,5.633333333,,,
5.633333333,4.55136612,,3.1,2.9,,,
4.266666667,3.528961749,,15.8,10.13333333,,,
2.666666667,2.420765027,,3.766666667,2.133333333,,,
7.366666667,5.530601093,,5.566666667,3.733333333,,,
2.133333333,1.920218579,,4.033333333,3.066666667,,,
27.03333333,20.91857923,,12.56666667,9.833333333,,,
2.233333333,2.020218579,,2.066666667,1.566666667,,,
5.4,4.416393443,,7.266666667,5.7,,,
7.2,5.57704918,,2.766666667,2.133333333,,,
4.733333333,3.241530055,,5,4.266666667,,,
165.8,143.8163934,,7.466666667,5.5,,,
2.2,2.019672131,,22.66666667,11.9,,,
3.8,3.357377049,,5.4,3.566666667,,,
3.966666667,3.310928962,,2.866666667,1.966666667,,,
13.93333333,10.65464481,,3.066666667,2.8,,,
15.73333333,12.09398907,,2.933333333,2.3,,,
3.066666667,2.83715847,,3.166666667,2.166666667,,,
4.933333333,5.064480874,,1.633333333,1.666666667,,,
3.466666667,3.171584699,,2.2,1.666666667,,,
2.8,2.373770492,,5.2,4.233333333,,,
4,3.393442623,,2.3,2.033333333,,,
5,4.31147541,,1.833333333,1.733333333,,,
2.633333333,2.289071038,,4,2.633333333,,,
34.93333333,29.37595628,,16.63333333,10.5,,,
7.666666667,6.633879781,,6.466666667,4,,,
2.366666667,2.186338798,,7.066666667,5.566666667,,,
3.766666667,3.307650273,,4.433333333,3.733333333,,,
7.1,6.395081967,,10.26666667,6.633333333,,,
3.1,2.591803279,,12.3,8.933333333,,,
2.433333333,2.105464481,,2.7,2.233333333,,,
2.6,2.239344262,,2.9,2.433333333,,,
11.4,10.12131148,,5.066666667,4.233333333,,,
3.633333333,2.928415301,,16.1,10.63333333,,,
6.4,4.416393443,,3.4,2.8,,,
3.5,3.418032787,,18.2,12.8,,,
1.966666667,1.786338798,,29.43333333,22.13333333,,,
14.5,12.7295082,,2.5,2.033333333,,,
4.4,3.957377049,,14.06666667,9.466666667,,,
4.633333333,3.567759563,,2.533333333,1.833333333,,,
2.533333333,2.746448087,,4.933333333,2,,,
8.6,7.436065574,,3.766666667,2.666666667,,,
23.43333333,18.94153005,,3.7,3.033333333,,,
2.8,2.390163934,,2.466666667,2.266666667,,,
10.73333333,8.077595628,,13.2,8.2,,,
9.433333333,8.253005464,,5.066666667,3.7,,,
2.133333333,1.953005464,,10.66666667,8.266666667,,,
3.466666667,3.187978142,,4.133333333,2.666666667,,,
3.6,3.22295082,,5.766666667,3.166666667,,,
5,4.31147541,,34.6,15.36666667,,,
6.5,5.959016393,,4.8,3.166666667,,,
2.233333333,2.134972678,,2.766666667,2.4,,,
4.233333333,3.889071038,,5.333333333,4.5,,,
2.433333333,2.187431694,,2.833333333,2.566666667,,,
2.7,2.240983607,,7.566666667,5.666666667,,,
5.733333333,4.520218579,,19.16666667,15.03333333,,,
1.833333333,1.702185792,,6.5,3.066666667,,,
2.133333333,1.920218579,,2.166666667,1.933333333,,,
5.133333333,4.084153005,,7.833333333,5.3,,,
5.2,4.495081967,,6.866666667,1.9,,,
2.533333333,2.189071038,,2.866666667,1.733333333,,,
4.133333333,3.575956284,,2.766666667,2.7,,,
13.03333333,11.06612022,,6.833333333,4.8,,,
2.866666667,2.653551913,,8.066666667,6.966666667,,,
4.333333333,3.841530055,,3.166666667,2.733333333,,,
10.96666667,8.80273224,,7.633333333,6.533333333,,,
32.46666667,18.00765027,,4.166666667,2.766666667,,,
5.366666667,4.989617486,,2.066666667,1.833333333,,,
5.233333333,4.446448087,,17.16666667,12.66666667,,,
2.4,2.137704918,,15.86666667,11,,,
2.233333333,2.053005464,,6.1,2.4,,,
31.46666667,29.08961749,,10.7,6.4,,,
1.966666667,1.868306011,,2.466666667,1.933333333,,,
3.466666667,3.040437158,,3.9,3.366666667,,,
13.7,10.24098361,,10.5,7.1,,,
9.133333333,7.395628415,,27.5,19.5,,,
2.2,2.101639344,,5.266666667,3.533333333,,,
4.166666667,3.822404372,,1.833333333,1.6,,,
7.166666667,6.445355191,,3.9,2.633333333,,,
27.26666667,19.64371585,,2,1.8,,,
6,5.262295082,,5.966666667,2.166666667,,,
2.233333333,2.020218579,,3.833333333,2.633333333,,,
8.733333333,6.979234973,,2.633333333,1.4,,,
11.9,10.08032787,,2.033333333,1.633333333,,,
2.066666667,1.935519126,,6.133333333,5.366666667,,,
4.433333333,4.03989071,,13.8,10.46666667,,,
6.933333333,6.080874317,,3.9,2.7,,,
1.566666667,1.566666667,,9.6,6.766666667,,,
3.5,2.942622951,,3.933333333,3.233333333,,,
3.2,2.659016393,,4.966666667,3.033333333,,,
9.1,7.739344262,,10,7.2,,,
6.933333333,6.408743169,,3,2.666666667,,,
3.566666667,3.02568306,,2.4,2,,,
3.5,3.057377049,,5.466666667,3.566666667,,,
2.633333333,2.436612022,,3.6,2.933333333,,,
11.66666667,8.338797814,,2.4,1.9,,,
5.833333333,3.99726776,,12.76666667,10.6,,,
6.1,4.936065574,,4.366666667,3.433333333,,,
1.8,1.73442623,,3.466666667,2.366666667,,,
4.6,4.173770492,,6.733333333,5,,,
9.233333333,8.118579235,,12.2,8.9,,,
2.066666667,1.83715847,,3.6,2.266666667,,,
3.333333333,3.103825137,,5.566666667,3.4,,,
2.4,2.203278689,,3.866666667,4.9,,,
1.966666667,1.786338798,,1.966666667,1.7,,,
7.766666667,6.766666667,,2.3,1.7,,,
6.166666667,5.428961749,,3.533333333,2.8,,,
5.233333333,4.643169399,,12.86666667,6.566666667,,,
1.766666667,1.60273224,,5.2,4.066666667,,,
7.233333333,6.315300546,,6.7,3.933333333,,,
3.4,3.055737705,,11.9,10.73333333,,,
2.733333333,2.372677596,,3.066666667,2.333333333,,,
2.1,1.919672131,,11.36666667,7.766666667,,,
5.633333333,4.961202186,,3.166666667,2.433333333,,,
3.6,3.272131148,,3.566666667,2.733333333,,,
5.333333333,4.726775956,,2.566666667,2.233333333,,,
40.36666667,32.08797814,,11.33333333,8.7,,,
5.033333333,4.557923497,,6.133333333,4.833333333,,,
4.233333333,3.577595628,,2.2,1.7,,,
9.1,7.919672131,,12.5,8.533333333,,,
5.133333333,3.953005464,,3.666666667,3.1,,,
4.566666667,3.468306011,,3.433333333,2.766666667,,,
3.233333333,2.987431694,,2.6,2.366666667,,,
3.233333333,2.725136612,,7.166666667,5.6,,,
2.433333333,2.154644809,,2.3,1.933333333,,,
2.2,1.954098361,,2.866666667,2.633333333,,,
4.433333333,3.941530055,,4.5,3.5,,,
3.6,3.075409836,,11.7,8.066666667,,,
5.233333333,4.561202186,,11.46666667,8.533333333,,,
3.233333333,3.069398907,,6.2,5.266666667,,,
4.833333333,4.112021858,,5.033333333,3.633333333,,,
25.53333333,22.84480874,,3.6,2.633333333,,,
2.133333333,1.887431694,,2.3,1.966666667,,,
5.5,4.663934426,,2.533333333,1.666666667,,,
2.166666667,2.068306011,,5.666666667,3.966666667,,,
2.4,2.383606557,,3.7,2.6,,,
3.8,3.455737705,,3.1,2,,,
3.833333333,3.505464481,,23.86666667,12.2,,,
3.933333333,3.687431694,,4.3,2.066666667,,,
5.2,4.659016393,,2.4,2.433333333,,,
51.26666667,35.82404372,,4.966666667,4.333333333,,,
3.366666667,2.956830601,,29.23333333,17.8,,,
2.8,2.570491803,,3.2,2.233333333,,,
8.333333333,6.87431694,,3.166666667,2.833333333,,,
3.033333333,2.771038251,,5.866666667,3.7,,,
2.733333333,2.471038251,,3.033333333,1.9,,,
2.266666667,2.119125683,,3.6,2.833333333,,,
11.3,10.05409836,,2,1.733333333,,,
3.833333333,3.538251366,,3.6,3.5,,,
5.1,4.214754098,,3.733333333,3.2,,,
3.066666667,2.738797814,,10.33333333,5.266666667,,,
7.266666667,5.889617486,,8.6,5.866666667,,,
5.2,3.839344262,,2.8,2.533333333,,,
2.5,2.303278689,,3.966666667,2.066666667,,,
5.2,4.626229508,,3.6,2.966666667,,,
5.966666667,5.409289617,,2.933333333,2.433333333,,,
2.066666667,1.919125683,,2.366666667,2.266666667,,,
7.966666667,7.015846995,,3.266666667,2.833333333,,,
3.833333333,3.292349727,,18.5,8.166666667,,,
3.766666667,3.455191257,,4.166666667,2.433333333,,,
12.46666667,10.1715847,,3.033333333,2.5,,,
5.666666667,4.961748634,,10,8.033333333,,,
2.8,2.406557377,,2.5,2.1,,,
9.333333333,7.710382514,,4.7,4.133333333,,,
1.766666667,1.750273224,,3.566666667,3.1,,,
17.83333333,15.25956284,,2.3,1.933333333,,,
7.3,5.873770492,,5.066666667,3.2,,,
7.233333333,5.938251366,,9.033333333,5.9,,,
2.533333333,2.418579235,,2.4,2.1,,,
2.1,2.03442623,,7.9,6.033333333,,,
4.2,3.462295082,,9.066666667,5.033333333,,,
25.26666667,22.0863388,,3.133333333,1.933333333,,,
4.233333333,3.528415301,,3.566666667,2.966666667,,,
3.266666667,2.938797814,,5.3,3.833333333,,,
2.066666667,1.984699454,,21.9,15.56666667,,,
8.133333333,7.166120219,,3.2,1.966666667,,,
1.766666667,1.619125683,,3.566666667,2.633333333,,,
3.2,3.019672131,,6.7,5.033333333,,,
4.833333333,4.177595628,,2.866666667,1.9,,,
5.766666667,4.209289617,,4.366666667,3.5,,,
2,1.901639344,,7.933333333,5.933333333,,,
39.7,34.56885246,,5.733333333,4.3,,,
6.1,5.247540984,,2.333333333,2,,,
1.9,1.83442623,,7.366666667,4.1,,,
2.866666667,2.555191257,,5.466666667,3.766666667,,,
7.566666667,6.828961749,,2.633333333,2.166666667,,,
15.4,12.92459016,,3.233333333,1.8,,,
2.566666667,2.222404372,,1.666666667,1.566666667,,,
12.36666667,10.74371585,,40.76666667,20.26666667,,,
4.466666667,3.942076503,,8.433333333,6.133333333,,,
2.266666667,2.020765027,,4.833333333,3.766666667,,,
14.4,10.31803279,,12.73333333,9.733333333,,,
3.766666667,3.406010929,,32.9,26.23333333,,,
14.6,13.02622951,,4.733333333,3.166666667,,,
3.6,3.452459016,,7.033333333,4.266666667,,,
2.666666667,2.191256831,,2.233333333,2.166666667,,,
3.466666667,2.810928962,,2.3,1.833333333,,,
40.7,36.02786885,,13.9,10.83333333,,,
4.1,3.854098361,,2.333333333,2.1,,,
9.866666667,8.669945355,,21.86666667,16.9,,,
5.633333333,4.55136612,,31.2,20.8,,,
2.6,2.337704918,,4.266666667,3.433333333,,,
7.966666667,6.901092896,,30.86666667,25.66666667,,,
3.666666667,3.273224044,,6.6,4.933333333,,,
5.533333333,4.975956284,,2.566666667,2.366666667,,,
5.366666667,4.792896175,,2.033333333,1.9,,,
21,17.50819672,,1.933333333,2.2,,,
21.33333333,19.07103825,,2.933333333,2.466666667,,,
2.966666667,2.376502732,,9.533333333,7.4,,,
2.633333333,2.453005464,,4.8,3.633333333,,,
5.366666667,4.612568306,,12.56666667,8.3,,,
6.6,5.66557377,,3.533333333,3.166666667,,,
2.133333333,1.838251366,,2.033333333,1.866666667,,,
6.633333333,5.354644809,,3.566666667,2.166666667,,,
3.2,2.609836066,,5.033333333,3.4,,,
2.933333333,2.523497268,,1.566666667,1.7,,,
11.53333333,9.795628415,,12.5,9.7,,,
3.3,2.873770492,,3.933333333,2.966666667,,,
6.933333333,6.212021858,,4.466666667,2.066666667,,,
4.666666667,3.961748634,,2.333333333,2.033333333,,,
6.7,5.7,,4.3,2.8,,,
13.33333333,11.31693989,,4.933333333,3.933333333,,,
2.366666667,2.13715847,,9.6,6.466666667,,,
3.666666667,3.142076503,,10.23333333,7.866666667,,,
2.433333333,2.236612022,,20.2,10.2,,,
3,2.786885246,,7.9,5.166666667,,,
4.566666667,4.156830601,,9.233333333,6.8,,,
7.9,7.260655738,,2.466666667,1.5,,,
6.9,6.162295082,,2.866666667,2.033333333,,,
10.83333333,7.964480874,,2.5,1.9,,,
7.733333333,6.454644809,,2.766666667,1.6,,,
2.966666667,2.589617486,,3.766666667,3,,,
2.466666667,2.220765027,,6.6,5.266666667,,,
14.03333333,13.11530055,,2.833333333,3.2,,,
2.7,2.536065574,,4.033333333,3.233333333,,,
14.43333333,11.74480874,,6.4,2.933333333,,,
10.66666667,7.715846995,,1.966666667,1.666666667,,,
3.1,2.903278689,,2.566666667,2.166666667,,,
2.166666667,1.986338798,,5,3.366666667,,,
3.466666667,3.204371585,,34.33333333,19.5,,,
8.366666667,5.858469945,,5.333333333,4.366666667,,,
5.566666667,4.665027322,,6.033333333,2.766666667,,,
2.366666667,2.186338798,,8.9,6.233333333,,,
19.73333333,14.97923497,,3.866666667,2.433333333,,,
3.9,2.752459016,,5.433333333,2.5,,,
23.23333333,20.38087432,,4.233333333,3.166666667,,,
1.966666667,2.442076503,,6.533333333,4.8,,,
1.633333333,1.666120219,,2.533333333,2.1,,,
4.8,3.980327869,,6.2,5.266666667,,,
29.13333333,25.73989071,,2.5,2.333333333,,,
3.466666667,3.073224044,,4.1,3.333333333,,,
2.433333333,2.203825137,,4.033333333,3.066666667,,,
1.766666667,1.832240437,,7.266666667,4.933333333,,,
4.4,3.891803279,,3.333333333,2.633333333,,,
2.166666667,1.93715847,,5.166666667,3.433333333,,,
11.96666667,10.14699454,,2.833333333,2.066666667,,,
2.166666667,2.084699454,,12.26666667,8.2,,,
8.8,7.603278689,,3.166666667,2.433333333,,,
13.46666667,10.49945355,,3.533333333,2.333333333,,,
7.266666667,6.41420765,,1.766666667,1.633333333,,,
13.56666667,11.61584699,,2.2,1.666666667,,,
9.7,8.159016393,,2.566666667,1.966666667,,,
2.333333333,2.136612022,,2.6,2.233333333,,,
1.666666667,1.666666667,,2.333333333,2,,,
4.566666667,3.927322404,,14.23333333,10.13333333,,,
6.933333333,5.556284153,,6.9,5.733333333,,,
5.533333333,5.041530055,,2.9,2.366666667,,,
2.1,2.050819672,,3.166666667,2.033333333,,,
2.8,2.537704918,,2.966666667,3.4,,,
4.433333333,3.793989071,,13.3,9.266666667,,,
3.333333333,2.890710383,,2.8,2.233333333,,,
4.733333333,4.110382514,,39.26666667,29.96666667,,,
3.033333333,2.459562842,,9.666666667,8.433333333,,,
2.366666667,2.251912568,,4.733333333,3.466666667,,,
4.333333333,3.907103825,,30.26666667,13.8,,,
52.26666667,48.10273224,,12.06666667,5.866666667,,,
3.3,2.447540984,,6.3,4.6,,,
1.866666667,1.735519126,,3.966666667,2.566666667,,,
16.43333333,15.03989071,,4.4,3.666666667,,,
2.433333333,2.171038251,,3.366666667,3.133333333,,,
3.966666667,3.606010929,,3.833333333,2.566666667,,,
5.233333333,4.561202186,,3.166666667,1.666666667,,,
2.866666667,2.555191257,,6.066666667,4.433333333,,,
2.766666667,2.291256831,,2.5,1.833333333,,,
1.966666667,1.819125683,,4,2.666666667,,,
4.166666667,3.724043716,,5.066666667,3.566666667,,,
3.966666667,3.36010929,,9.433333333,5.133333333,,,
3.133333333,2.690710383,,7.966666667,5.4,,,
5.666666667,5.027322404,,2.766666667,2.233333333,,,
4.466666667,3.942076503,,2.5,2.133333333,,,
1.733333333,1.700546448,,5.866666667,4.166666667,,,
11.9,10.86721311,,3.133333333,2.266666667,,,
18.46666667,15.35191257,,6.4,4.733333333,,,
4.9,4.27704918,,2.666666667,2.033333333,,,
2.233333333,1.872677596,,2.566666667,1.733333333,,,
5.933333333,5.179234973,,4.266666667,3.466666667,,,
2.4,2.268852459,,18.46666667,10.9,,,
8.2,6.773770492,,4.633333333,3.333333333,,,
2.766666667,2.291256831,,7.066666667,4.8,,,
2.966666667,2.556830601,,34.93333333,23.23333333,,,
6.766666667,5.815846995,,12.43333333,8.4,,,
3.733333333,3.175956284,,1.633333333,1.866666667,,,
11.36666667,9.809289617,,2.3,1.9,,,
5,4.442622951,,2.533333333,1.766666667,,,
2.833333333,2.472677596,,3.3,2.5,,,
2.466666667,2.138797814,,3.033333333,2.666666667,,,
3.166666667,3.00273224,,2.866666667,2,,,
4.033333333,3.57431694,,1.833333333,1.933333333,,,
4.5,3.532786885,,3.533333333,3.3,,,
4.333333333,3.726775956,,8.066666667,3.433333333,,,
,,,10.2,7.8,,,
,,,8.733333333,4.866666667,,,
,,,2.366666667,2.166666667,,,
,,,2.766666667,2.5,,,
,,,6.966666667,5.166666667,,,
,,,2.833333333,2.466666667,,,
,,,58.4,50,,,
,,,89.3,51.23333333,,,
,,,4,3.033333333,,,
,,,3.033333333,2.733333333,,,
,,,2.933333333,2.066666667,,,
,,,4.2,3.5,,,
,,,3.333333333,2.3,,,
,,,2.3,2.033333333,,,
,,,2.2,1.9,,,
,,,2.3,1.633333333,,,
,,,3.8,2.833333333,,,
,,,6.133333333,4.9,,,
,,,2.4,1.633333333,,,
,,,6.9,5.033333333,,,
,,,4,2.933333333,,,
,,,4.533333333,3.233333333,,,
,,,1.933333333,1.9,,,
,,,18.46666667,13.06666667,,,
,,,2.333333333,2.233333333,,,
,,,4.066666667,2.233333333,,,
,,,2.966666667,2.533333333,,,
,,,7.466666667,2.7,,,
,,,4.5,3.066666667,,,
,,,2.5,2.466666667,,,
,,,2.1,1.766666667,,,
,,,31.03333333,17.7,,,
,,,6.1,3.566666667,,,
,,,2.033333333,1.933333333,,,
,,,9.166666667,8.433333333,,,
,,,2.666666667,2.233333333,,,
,,,11.76666667,9,,,
,,,20.3,13.33333333,,,
,,,1.766666667,1.533333333,,,
,,,6.266666667,3.6,,,
